file,line,type,commit,author,date,time,timezone,datetime,depth,length
resume/index.html,61,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,4,44
resume/index.html,62,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,4,40
resume/index.html,63,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,4,2
resume/index.html,64,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,6,104
resume/index.html,65,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,6,81
resume/index.html,66,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,4,3
resume/index.html,67,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,0,0
resume/index.html,68,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,4,54
resume/index.html,69,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,4,36
resume/index.html,70,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,4,2
resume/index.html,71,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,6,112
resume/index.html,72,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,6,96
resume/index.html,73,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,4,3
resume/index.html,74,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,2,8
resume/index.html,75,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,0,0
resume/index.html,76,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,2,7
resume/index.html,77,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,4,32
resume/index.html,78,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,4,2
resume/index.html,79,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,4,128
resume/index.html,80,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,4,0
resume/index.html,81,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,4,34
resume/index.html,82,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,4,2
resume/index.html,83,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,6,98
resume/index.html,84,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,6,79
resume/index.html,85,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,6,30
resume/index.html,86,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,6,118
resume/index.html,87,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,4,3
resume/index.html,88,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,2,8
resume/index.html,89,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,0,0
resume/index.html,90,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,0,5
resume/index.html,91,html,13d60d07,YadushanUCSD,2026-04-03,20:06:14,-07:00,2026-04-03T20:06:14-07:00,0,5
projects/projects.js,1,js,224e3081,YadushanUCSD,2026-04-24,13:36:35,-07:00,2026-04-24T13:36:35-07:00,0,55
projects/projects.js,2,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,0,63
projects/projects.js,3,js,224e3081,YadushanUCSD,2026-04-24,13:36:35,-07:00,2026-04-24T13:36:35-07:00,0,55
projects/projects.js,4,js,224e3081,YadushanUCSD,2026-04-24,13:36:35,-07:00,2026-04-24T13:36:35-07:00,0,60
projects/projects.js,5,js,224e3081,YadushanUCSD,2026-04-24,13:36:35,-07:00,2026-04-24T13:36:35-07:00,0,48
projects/projects.js,6,js,224e3081,YadushanUCSD,2026-04-24,13:36:35,-07:00,2026-04-24T13:36:35-07:00,0,61
projects/projects.js,7,js,224e3081,YadushanUCSD,2026-04-24,13:36:35,-07:00,2026-04-24T13:36:35-07:00,0,55
projects/projects.js,8,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,0,47
projects/projects.js,9,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,0,21
projects/projects.js,10,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,0,38
projects/projects.js,11,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,2,29
projects/projects.js,12,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,3,12
projects/projects.js,13,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,3,14
projects/projects.js,14,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,3,12
projects/projects.js,15,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,2,0
projects/projects.js,16,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,2,50
projects/projects.js,17,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,3,35
projects/projects.js,18,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,2,1
projects/projects.js,19,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,2,53
projects/projects.js,20,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,2,42
projects/projects.js,21,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,2,57
projects/projects.js,22,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,2,51
projects/projects.js,23,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,2,42
projects/projects.js,24,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,2,44
projects/projects.js,25,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,2,25
projects/projects.js,26,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,3,47
projects/projects.js,27,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,3,24
projects/projects.js,28,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,3,25
projects/projects.js,29,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,4,26
projects/projects.js,30,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,3,6
projects/projects.js,31,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,4,46
projects/projects.js,32,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,4,64
projects/projects.js,33,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,3,0
projects/projects.js,34,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,3,56
projects/projects.js,35,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,3,23
projects/projects.js,36,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,2,0
projects/projects.js,37,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,2,29
projects/projects.js,38,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,3,14
projects/projects.js,39,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,4,13
projects/projects.js,40,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,4,13
projects/projects.js,41,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,4,24
projects/projects.js,42,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,4,53
projects/projects.js,43,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,4,35
projects/projects.js,44,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,2,1
projects/projects.js,45,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,2,32
projects/projects.js,46,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,2,27
projects/projects.js,47,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,3,4
projects/projects.js,48,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,4,11
projects/projects.js,49,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,4,76
projects/projects.js,50,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,4,38
projects/projects.js,51,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,4,68
projects/projects.js,52,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,4,35
projects/projects.js,53,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,2,1
projects/projects.js,54,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,1,0
projects/projects.js,55,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,0,23
projects/projects.js,56,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,0,13
projects/projects.js,57,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,0,53
projects/projects.js,58,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,0,48
projects/projects.js,59,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,1,25
projects/projects.js,60,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,1,51
projects/projects.js,61,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,2,59
projects/projects.js,62,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,2,42
projects/projects.js,63,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,1,1
projects/projects.js,64,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,1,56
projects/projects.js,65,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,1,31
projects/projects.js,66,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,1,63
projects/projects.js,67,js,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,0,1
projects/index.html,1,html,7a34d341,YadushanUCSD,2026-04-03,13:12:04,-07:00,2026-04-03T13:12:04-07:00,0,13
projects/index.html,2,html,7a34d341,YadushanUCSD,2026-04-03,13:12:04,-07:00,2026-04-03T13:12:04-07:00,0,14
projects/index.html,3,html,7a34d341,YadushanUCSD,2026-04-03,13:12:04,-07:00,2026-04-03T13:12:04-07:00,0,4
projects/index.html,4,html,7a34d341,YadushanUCSD,2026-04-03,13:12:04,-07:00,2026-04-03T13:12:04-07:00,2,20
projects/index.html,5,html,7a34d341,YadushanUCSD,2026-04-03,13:12:04,-07:00,2026-04-03T13:12:04-07:00,2,68
projects/index.html,6,html,7a34d341,YadushanUCSD,2026-04-03,13:12:04,-07:00,2026-04-03T13:12:04-07:00,2,21
projects/index.html,7,html,013df9d9,YadushanUCSD,2026-04-10,17:57:19,-07:00,2026-04-10T17:57:19-07:00,2,41
projects/index.html,8,html,85025111,YadushanUCSD,2026-04-17,15:42:30,-07:00,2026-04-17T15:42:30-07:00,2,48
projects/index.html,9,html,224e3081,YadushanUCSD,2026-04-24,13:36:35,-07:00,2026-04-24T13:36:35-07:00,2,47
projects/index.html,10,html,7a34d341,YadushanUCSD,2026-04-03,13:12:04,-07:00,2026-04-03T13:12:04-07:00,0,5
projects/index.html,11,html,7a34d341,YadushanUCSD,2026-04-03,13:12:04,-07:00,2026-04-03T13:12:04-07:00,0,4
projects/index.html,12,html,224e3081,YadushanUCSD,2026-04-24,13:36:35,-07:00,2026-04-24T13:36:35-07:00,2,38
projects/index.html,13,html,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,2,54
projects/index.html,14,html,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,2,22
projects/index.html,15,html,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,2,4
projects/index.html,16,html,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,4,15
projects/index.html,17,html,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,4,11
projects/index.html,18,html,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,4,26
projects/index.html,19,html,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,4,31
projects/index.html,20,html,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,4,0
projects/index.html,21,html,439501b1,YadushanUCSD,2026-04-10,19:34:35,-07:00,2026-04-10T19:34:35-07:00,2,20
projects/index.html,22,html,224e3081,YadushanUCSD,2026-04-24,13:36:35,-07:00,2026-04-24T13:36:35-07:00,0,0
projects/index.html,23,html,439501b1,YadushanUCSD,2026-04-10,19:34:35,-07:00,2026-04-10T19:34:35-07:00,2,4
projects/index.html,24,html,a9f4f8f9,YadushanUCSD,2026-05-01,21:28:04,-07:00,2026-05-01T21:28:04-07:00,2,0
projects/index.html,25,html,7a34d341,YadushanUCSD,2026-04-03,13:12:04,-07:00,2026-04-03T13:12:04-07:00,0,5
projects/index.html,26,html,7a34d341,YadushanUCSD,2026-04-03,13:12:04,-07:00,2026-04-03T13:12:04-07:00,0,5
contact/index.html,1,html,7a34d341,YadushanUCSD,2026-04-03,13:12:04,-07:00,2026-04-03T13:12:04-07:00,0,13
contact/index.html,2,html,7a34d341,YadushanUCSD,2026-04-03,13:12:04,-07:00,2026-04-03T13:12:04-07:00,0,14
contact/index.html,3,html,7a34d341,YadushanUCSD,2026-04-03,13:12:04,-07:00,2026-04-03T13:12:04-07:00,0,4
contact/index.html,4,html,7a34d341,YadushanUCSD,2026-04-03,13:12:04,-07:00,2026-04-03T13:12:04-07:00,2,20
contact/index.html,5,html,7a34d341,YadushanUCSD,2026-04-03,13:12:04,-07:00,2026-04-03T13:12:04-07:00,2,68
contact/index.html,6,html,7a34d341,YadushanUCSD,2026-04-03,13:12:04,-07:00,2026-04-03T13:12:04-07:00,2,20
contact/index.html,7,html,013df9d9,YadushanUCSD,2026-04-10,17:57:19,-07:00,2026-04-10T17:57:19-07:00,2,41
contact/index.html,8,html,85025111,YadushanUCSD,2026-04-17,15:42:30,-07:00,2026-04-17T15:42:30-07:00,2,48
contact/index.html,9,html,7a34d341,YadushanUCSD,2026-04-03,13:12:04,-07:00,2026-04-03T13:12:04-07:00,0,5
contact/index.html,10,html,7a34d341,YadushanUCSD,2026-04-03,13:12:04,-07:00,2026-04-03T13:12:04-07:00,0,4
contact/index.html,11,html,7a34d341,YadushanUCSD,2026-04-03,13:12:04,-07:00,2026-04-03T13:12:04-07:00,2,16
contact/index.html,12,html,0966f595,YadushanUCSD,2026-04-03,16:51:24,-07:00,2026-04-03T16:51:24-07:00,3,73
contact/index.html,13,html,0966f595,YadushanUCSD,2026-04-03,16:51:24,-07:00,2026-04-03T16:51:24-07:00,4,31
contact/index.html,14,html,0966f595,YadushanUCSD,2026-04-03,16:51:24,-07:00,2026-04-03T16:51:24-07:00,4,42
contact/index.html,15,html,0966f595,YadushanUCSD,2026-04-03,16:51:24,-07:00,2026-04-03T16:51:24-07:00,4,35
contact/index.html,16,html,0966f595,YadushanUCSD,2026-04-03,16:51:24,-07:00,2026-04-03T16:51:24-07:00,4,45
contact/index.html,17,html,0966f595,YadushanUCSD,2026-04-03,16:51:24,-07:00,2026-04-03T16:51:24-07:00,4,32
contact/index.html,18,html,0966f595,YadushanUCSD,2026-04-03,16:51:24,-07:00,2026-04-03T16:51:24-07:00,4,46
contact/index.html,19,html,0966f595,YadushanUCSD,2026-04-03,16:51:24,-07:00,2026-04-03T16:51:24-07:00,4,35
contact/index.html,20,html,0966f595,YadushanUCSD,2026-04-03,16:51:24,-07:00,2026-04-03T16:51:24-07:00,3,5
contact/index.html,21,html,0966f595,YadushanUCSD,2026-04-03,16:51:24,-07:00,2026-04-03T16:51:24-07:00,3,0
contact/index.html,22,html,7a34d341,YadushanUCSD,2026-04-03,13:12:04,-07:00,2026-04-03T13:12:04-07:00,0,5
contact/index.html,23,html,7a34d341,YadushanUCSD,2026-04-03,13:12:04,-07:00,2026-04-03T13:12:04-07:00,0,5
